Channel Title,Channel Username,ID,Processed_Message,Date,Media Path
Zemen Express®,@ZemenExpress,3800,አልቆ የነበረው በድጋሜ ገብቷል በራሱ የሚጨምቅ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-19 10:12:08+00:00,
Zemen Express®,@ZemenExpress,3799,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-18 11:25:54+00:00,
Zemen Express®,@ZemenExpress,3798,,2024-01-18 05:30:18+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3798.jpg
Zemen Express®,@ZemenExpress,3797,,2024-01-18 05:30:18+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3797.jpg
Zemen Express®,@ZemenExpress,3796,,2024-01-18 05:30:17+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3796.jpg
Zemen Express®,@ZemenExpress,3795,የሱሪ ማስቀመጫ የሱሪ ማስቀመጫ ሱሪዎ ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ የሱሪ ማስቀመጫ የሱሪ ማስቀመጫ ሱሪዎ ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-18 05:30:17+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3795.jpg
Zemen Express®,@ZemenExpress,3794,የሱሪ ማስቀመጫ የሱሪ ማስቀመጫ ሱሪዎ ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ የሱሪ ማስቀመጫ የሱሪ ማስቀመጫ ሱሪዎ ልብስዎ ባለበት ንፅህናው እንደተጠበቀ ሳይጨማደድ ለማስቀመጥ ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-18 05:28:47+00:00,
Zemen Express®,@ZemenExpress,3793,ውፍራም ቲክነስ ያለው አንደኛው ሕይወትዎንየሚያቀልፕላስተር ቆራርጠን መጠቀም የምንችለዉ በ ሁለቱም ጎን አጣብቆ መያዝ የሚችል ታጥቦ ጥቅም ላይ ሊውል የሚችል ለስራ ቦታ ፣ለኪችንዎ ተመራጭ ዋጋ፦ ሜትር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-17 13:28:51+00:00,
Zemen Express®,@ZemenExpress,3792,ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-17 09:26:14+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3792.jpg
Zemen Express®,@ZemenExpress,3791,ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-17 09:26:03+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3791.jpg
Zemen Express®,@ZemenExpress,3790,ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-17 09:24:06+00:00,
Zemen Express®,@ZemenExpress,3789,ከአክለሪክ የተሰራ እንጀራ ማቅረቢያ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-17 05:28:25+00:00,
Zemen Express®,@ZemenExpress,3788,,2024-01-16 11:23:32+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3788.jpg
Zemen Express®,@ZemenExpress,3787,,2024-01-16 11:23:32+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3787.jpg
Zemen Express®,@ZemenExpress,3786,,2024-01-16 11:23:31+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3786.jpg
Zemen Express®,@ZemenExpress,3785,ዋጋ፦ ብር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-16 11:23:31+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3785.jpg
Zemen Express®,@ZemenExpress,3784,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-16 10:13:45+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3784.jpg
Zemen Express®,@ZemenExpress,3783,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-16 10:11:41+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3783.jpg
Zemen Express®,@ZemenExpress,3782,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-16 09:38:16+00:00,
Zemen Express®,@ZemenExpress,3781,የፀጉር እስቲመር ትሪትመንት ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 15:30:15+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3781.jpg
Zemen Express®,@ZemenExpress,3780,የፀጉር እስቲመር ትሪትመንት ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 15:29:46+00:00,
Zemen Express®,@ZemenExpress,3779,,2024-01-15 10:48:59+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3779.jpg
Zemen Express®,@ZemenExpress,3778,,2024-01-15 10:48:59+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3778.jpg
Zemen Express®,@ZemenExpress,3777,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 10:48:58+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3777.jpg
Zemen Express®,@ZemenExpress,3776,,2024-01-15 10:44:09+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3776.jpg
Zemen Express®,@ZemenExpress,3775,,2024-01-15 10:44:09+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3775.jpg
Zemen Express®,@ZemenExpress,3774,,2024-01-15 10:44:08+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3774.jpg
Zemen Express®,@ZemenExpress,3773,በቻርጅ የሚሰራ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 10:44:08+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3773.jpg
Zemen Express®,@ZemenExpress,3772,በቻርጅ የሚሰራ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 06:25:06+00:00,
Zemen Express®,@ZemenExpress,3771,በቻርጅ የሚሰራ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-15 06:16:30+00:00,
Zemen Express®,@ZemenExpress,3770,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-14 18:58:24+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3770.jpg
Zemen Express®,@ZemenExpress,3769,ምንም አይነት ድምፅ የሌለው ሁሉንም አይነት ጸጉር ልፋት በሙቀት የሚያስውብ ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-14 11:24:25+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3769.jpg
Zemen Express®,@ZemenExpress,3768,ምንም አይነት ድምፅ የሌለው ሁሉንም አይነት ጸጉር ልፋት በሙቀት የሚያስውብ ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-14 09:31:40+00:00,
Zemen Express®,@ZemenExpress,3767,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-14 08:20:08+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3767.jpg
Zemen Express®,@ZemenExpress,3766,በረፍት ቀንዎ ሱቅ ላይ መስተናገድ ለምትፈልጉ ውድ ደንበኞቻችን ነገ ከጠዋቱ ቀኑ ድረስ ሱቃችን ክፍት ሁኖ ይጠብቅዎታል ሱቅ መተው መግዛት ላልቻላችሁ በሞተረኞች ያሉበት እናደርሳለን ዘወትር ሰኞ ቅዳሜ ከጠዋቱ እስከ ምሽቱ ድረስ ክፍት መሆኑን እንገልፃለን አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 19:05:14+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3766.jpg
Zemen Express®,@ZemenExpress,3765,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 18:05:12+00:00,
Zemen Express®,@ZemenExpress,3764,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 14:01:32+00:00,
Zemen Express®,@ZemenExpress,3763,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 13:56:34+00:00,
Zemen Express®,@ZemenExpress,3762,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 07:12:02+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3762.jpg
Zemen Express®,@ZemenExpress,3761,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-13 07:11:43+00:00,
Zemen Express®,@ZemenExpress,3760,ለአጠቃቀም ምቹ እና ዘመናዊ ከመጠን በላይ እንዳይግል መከላከያ ያለው ቆሻሻ የማይዝ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-12 19:06:39+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3760.jpg
Zemen Express®,@ZemenExpress,3759,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-12 06:33:07+00:00,
Zemen Express®,@ZemenExpress,3758,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-12 06:26:12+00:00,
Zemen Express®,@ZemenExpress,3757,ለእግር ልስላሴ ለሚሰነጣጠቅ እግር ድርቀትን የሚያለሰልስ የሚታጠብ በቀን ከ ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-11 10:31:23+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3757.jpg
Zemen Express®,@ZemenExpress,3756,ለእግር ልስላሴ ለሚሰነጣጠቅ እግር ድርቀትን የሚያለሰልስ የሚታጠብ በቀን ከ ደቂቃ ብንጠቀመው የእግራችንን ልስላሴ ሙሉ በሙሉ መመለስ ይቻላል ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-11 10:30:40+00:00,
Zemen Express®,@ZemenExpress,3755,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-11 07:48:41+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3755.jpg
Zemen Express®,@ZemenExpress,3754,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-11 07:48:33+00:00,
Zemen Express®,@ZemenExpress,3753,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-10 06:15:39+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3753.jpg
Zemen Express®,@ZemenExpress,3752,ከጠንካራ ማቴሪያል የተሰራ በእግር በመጫን በቀላሉ መጭመቅ የሚያስችል የጥራት ደረጃ ያለው ቤትን መወልወል የመዝናኛ ያህል የሚያቀል ተጨማሪ ቅያሪ ጨርቅ ያለው ዋጋ፦ ብር ውስን ፍሬ ነው ያለው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-09 19:50:10+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3752.jpg
Zemen Express®,@ZemenExpress,3751,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-09 11:36:49+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3751.jpg
Zemen Express®,@ZemenExpress,3750,ተጣጣፊ የኤሌክትሪክ ሶኬት የሚሰራ ቦይለር ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-09 04:55:49+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3750.jpg
Zemen Express®,@ZemenExpress,3749,ተጣጣፊ የኤሌክትሪክ ሶኬት የሚሰራ ቦይለር ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-09 04:55:38+00:00,
Zemen Express®,@ZemenExpress,3748,ለጌታችን መድሀኒታችን ለኢየሱስ ክርስቶስ የልደት በአል በሰላም አደረሳችሁ በአሉ የሰላም የፍቅር የደስታ እንዲሆንላችሁ ልባዊ ምኞታችን ነው መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2024-01-06 20:04:17+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3748.jpg
